Customer_ID,Recency,Frequency,Monetary
15326,244,100,1388.8099999999997
15328,42,8,107.24000000000001
15329,9,98,1934.63
15331,134,44,767.91
15332,1,154,4892.68
15336,36,15,240.5
15337,46,21,373.02
15338,312,60,283.42999999999995
15339,56,138,1253.77
15340,196,7,105.50000000000001
15341,84,7,382.2
15346,60,20,343.7
15347,1,36,1162.0000000000002
15350,8,30,547.6
15351,4,147,1778.18
15352,183,37,114.95
15353,2,324,2398.9300000000003
15354,238,3,284.4
15356,3,236,698.45
15358,0,579,8703.21
15359,297,16,181.35
15361,161,3,270.15000000000003
15362,83,40,613.0799999999999
15363,7,35,678.11
15365,38,104,2242.8100000000004
15366,44,94,1786.57
15367,53,184,3203.74
15368,29,4,275.79999999999995
15369,127,59,6251.259999999999
15370,45,50,1352.9599999999998
15371,297,1,59.400000000000006
15372,85,30,4009.6600000000003
15373,6,69,1005.48
15374,259,7,139.32000000000002
15375,325,6,60.959999999999994
15377,17,21,1211.7499999999998
15378,97,12,246.5
15379,35,69,1174.55
15380,0,17,1788.8000000000002
15381,58,16,1293.72
15382,9,330,7777.84
15384,16,77,1385.38
15385,27,9,625.1999999999999
15387,127,20,468.65
15389,35,5,2233.8
15390,31,77,1216.6600000000003
15391,219,12,289.87
15392,9,60,1376.09
15393,202,32,659.48
15394,30,142,3103.2599999999998
15396,218,2,508.20000000000005
15400,55,15,586.0999999999999
15401,87,14,216.94999999999996
15402,22,89,1203.7700000000002
15403,126,8,170.88
15404,10,16,257.06
15405,211,22,310.74
15406,88,69,465.16
15409,356,9,131.25
15410,203,40,1234.88
15413,326,25,6798.72
15416,113,36,588.5
15418,60,69,452.32
15420,69,56,743.0
15421,20,263,2854.98
15422,14,114,1522.2700000000002
15423,216,12,223.39
15424,98,16,214.44
15425,35,144,1944.57
15426,4,242,1168.0
15428,22,38,668.9700000000001
15430,102,36,954.7499999999999
15431,137,2,153.24
15432,176,6,149.57000000000002
15434,9,79,1525.5800000000004
15437,275,12,193.29
15439,39,57,1269.0499999999997
15441,31,57,1254.2100000000003
15443,109,264,1939.02
15445,225,9,171.0
15446,11,114,406.95
15447,162,20,337.71000000000004
15448,309,21,294.16999999999996
15451,69,63,233.20999999999998
15452,25,144,1260.38
15454,253,16,128.59
15455,232,2,38.25
15456,38,170,1672.0500000000002
15458,37,6,208.79999999999998
15459,52,7,202.83
15461,95,2,429.7
15462,80,30,502.45
15465,4,166,5301.03
15466,24,208,1236.48
15468,27,56,962.9699999999999
15469,73,19,335.7
15470,210,4,63.419999999999995
15471,15,85,847.08
15473,79,3,274.8
15474,230,20,163.1
15476,15,79,2209.9799999999996
15477,284,2,368.4
15478,210,25,583.56
15479,368,9,147.4
15480,100,170,5373.5
15481,36,38,1993.3400000000001
15482,21,51,3537.6
15483,20,202,628.39
15484,175,53,1061.69
15485,8,75,3196.51
15486,162,1,102.0
15487,314,14,231.32000000000002
15488,91,9,340.6
15489,35,64,1285.3300000000002
15490,65,28,217.6
15493,24,353,2313.1800000000003
15494,113,254,2480.82
15495,14,20,246.5
15496,266,22,146.14000000000001
15497,17,106,7395.1900000000005
15498,1,459,12723.18
15499,358,42,161.59999999999997
15501,39,70,402.49999999999994
15502,3,148,3608.54
15503,361,53,120.06000000000002
15504,155,56,371.02
15506,16,114,1060.77
15509,15,29,166.50999999999996
15512,25,25,210.57999999999998
15513,0,254,12992.330000000002
15514,14,162,2459.09
15515,22,7,171.80999999999997
15518,14,241,2276.4900000000002
15519,18,37,344.61
15521,35,220,4106.49
15523,23,204,16947.980000000003
15524,241,8,151.4
15525,8,81,469.78000000000003
15527,29,168,3145.86
15529,1,138,1116.72
15530,147,35,311.36999999999995
15532,11,371,2190.9700000000003
15534,360,8,162.25
15535,39,59,551.42
15536,44,16,259.09
15538,172,14,3358.4
15540,10,16,247.38
15542,147,252,918.4499999999999
15543,94,30,114.98
15544,7,298,4615.72
15545,6,31,135.32999999999998
15546,241,12,1079.1
15547,11,656,5199.55
15548,230,23,158.08999999999997
15549,56,47,652.7
15550,13,179,1643.17
15551,29,122,1274.0200000000002
15552,258,13,162.39999999999998
15555,0,782,7307.18
15558,274,25,214.13000000000002
15559,203,62,1109.3999999999999
15560,32,10,153.51999999999998
15561,18,65,1133.8
15562,59,33,538.83
15563,149,146,1466.56
15564,98,4,70.74000000000001
15566,27,12,227.87000000000003
15569,25,111,2210.64
15570,4,463,5145.52
15571,21,578,3401.2
15572,15,141,1515.8100000000004
15573,253,116,599.7299999999999
15574,7,205,816.45
15575,254,3,30.1
15577,358,21,139.09999999999997
15579,18,120,953.9000000000001
15580,11,229,1381.1899999999998
15581,1,568,4114.620000000001
15583,11,46,107.86000000000001
15584,34,101,552.3900000000002
15586,227,38,1139.1
15587,27,5,608.4000000000001
15588,312,4,579.6
15590,17,87,1496.6
15591,217,7,217.9
15595,122,4,357.6
15596,0,99,1723.4500000000003
15597,210,15,238.8
15598,62,22,307.34
15599,80,31,488.31999999999994
15600,63,71,1199.31
15601,7,462,8183.5599999999995
15602,3,82,1932.6399999999999
15603,283,2,40.0
15605,8,44,738.57
15606,25,68,2310.83
15607,178,96,1604.21
15608,50,45,692.3
15611,18,51,1405.83
15613,245,27,433.72
15614,72,81,3147.36
15615,25,478,10974.23
15616,73,13,317.11
15617,31,42,828.5500000000001
15620,44,29,389.18
15622,62,241,4143.05
15623,28,89,2136.02
15625,11,107,1702.1399999999999
15626,56,31,391.71999999999997
15627,92,24,566.9
15628,1,163,2782.0200000000004
15629,85,77,2240.9000000000005
15630,279,20,295.05
15631,277,39,596.6700000000001
15633,144,177,4352.46
15634,18,19,311.1
15635,30,2,100.35
15636,72,32,719.82
15637,48,26,574.23
15638,13,25,2265.2
15639,86,44,639.7599999999998
15640,7,281,11441.92
15641,31,192,3458.3500000000004
15642,364,6,105.78000000000003
15645,49,16,443.1600000000001
15646,7,50,526.97
15647,50,11,169.0
15649,2,10,1354.35
15650,156,36,553.88
15651,55,28,612.7599999999999
15652,22,83,1082.6
15658,7,69,1399.3700000000001
15659,21,10,226.04000000000002
15660,0,71,1212.1300000000003
15661,14,39,906.1500000000001
15662,296,12,283.73
15664,84,53,867.5999999999999
15665,46,172,1773.1100000000001
15666,107,67,632.9399999999999
15670,191,7,152.15
15672,360,3,45.300000000000004
15673,86,132,3533.7700000000004
15674,52,237,4501.630000000001
15675,39,14,218.35
15677,56,39,648.4000000000001
15678,30,85,1541.1900000000003
15680,1,188,3173.9
15681,14,35,1563.5400000000004
15682,234,25,318.23999999999995
15683,108,16,330.78999999999996
15684,182,11,173.95000000000002
15685,85,17,55.98
15686,55,1,90.0
15688,53,27,190.57
15689,252,15,266.93
15691,29,12,434.5
15693,294,1,37.5
15694,0,77,4331.41
15695,232,37,721.0599999999998
15696,58,53,1170.1100000000004
15697,324,14,246.75
15698,259,2,46.2
15702,111,30,140.39
15704,137,90,1524.3400000000001
15708,4,107,1014.48
15709,224,21,194.59999999999997
15710,52,110,898.8699999999999
15711,191,25,420.25
15712,14,113,2400.0499999999997
15713,1,42,654.09
15714,88,14,453.92999999999995
15715,190,38,658.0200000000001
15716,4,208,1938.0000000000002
15717,56,17,456.70000000000005
15718,175,18,293.79
15719,16,843,5177.450000000001
15720,185,27,143.19
15722,80,112,3035.54
15723,46,88,744.55
15724,35,6,92.6
15726,25,23,321.91
15727,22,392,4266.55
15728,14,12,544.6
15729,35,6,107.55000000000001
15730,16,41,605.7
15731,188,8,125.3
15732,7,90,1387.9499999999998
15734,71,17,923.8499999999999
15735,56,19,327.68
15736,70,103,1815.7200000000005
15738,7,323,8560.55
15741,93,12,208.62
15742,254,41,156.86999999999998
15747,10,127,1588.57
15748,84,16,465.45
15750,1,357,4331.711
15751,95,130,1380.44
15752,7,199,1570.16
15754,128,103,2579.0400000000004
15755,14,230,3628.87
15757,21,148,2225.94
15759,146,10,577.8900000000001
15760,265,2,13916.34
15761,77,5,143.05
15764,69,69,1223.11
15765,301,25,370.63
15766,91,15,516.0
15768,111,1211,14979.259999999998
15769,6,94,32451.6
15770,247,18,321.45000000000005
15771,239,28,1006.54
15772,53,16,280.88
15773,44,37,138.83999999999997
15774,53,88,1059.14
15775,266,2,45.6
15777,31,18,715.5
15778,66,17,307.95
15779,98,8,124.08000000000001
15782,65,18,1399.3600000000001
15784,102,43,848.3299999999999
15785,14,142,3640.96
15786,52,199,3582.62
15788,143,14,221.83000000000004
15789,66,113,1610.7099999999998
15791,164,92,1995.6499999999999
15792,34,57,933.8399999999999
15793,13,18,1433.96
15794,371,15,777.0000000000001
15795,65,89,1369.8600000000001
15796,9,162,2464.27
15797,216,4,613.6800000000001
15798,127,83,1535.37
15799,53,57,540.15
15800,88,125,543.5
15803,80,43,1513.8400000000004
15805,20,230,4660.75
15807,43,40,913.6199999999999
15808,4,650,14674.960000000001
15809,94,23,758.6700000000002
15810,21,77,1607.0600000000002
15811,0,177,1671.9
15812,70,84,3400.33
15814,28,26,689.1100000000001
15816,177,11,144.15
15817,55,152,2766.4
15818,223,11,340.5
15819,66,137,2029.3400000000001
15822,128,32,954.59
15823,7,155,3882.17
15824,88,26,890.94
15826,203,51,943.9700000000001
15827,7,116,1957.9799999999998
15828,10,74,1108.82
15833,372,5,80.4
15834,11,105,1539.2399999999998
15837,120,28,385.03
15838,2,42,40519.92
15841,21,45,1518.3500000000001
15842,28,25,548.8
15845,171,36,714.5100000000001
15846,20,29,107.01000000000002
15847,63,26,433.3
15848,256,35,139.94
15850,11,237,819.8699999999999
15851,161,8,109.73
15852,161,11,96.55000000000001
15854,11,118,2609.16
15855,111,15,340.48
15856,0,516,17832.77
15857,65,10,273.48
15858,2,292,2521.52
15859,67,22,438.4599999999999
15860,3,226,1528.0
15861,91,252,1236.4299999999998
15862,8,434,2095.41
15863,252,61,289.85999999999996
15864,16,3,244.44000000000003
15865,48,87,1353.79
15867,4,598,5251.3099999999995
15868,218,4,94.53
15869,261,20,174.02
15870,31,71,508.52
15871,72,5,33.099999999999994
15872,13,87,434.75
15873,134,6,313.91999999999996
15874,22,222,6878.879999999999
15875,281,25,111.72
15876,44,11,1449.1399999999999
15878,196,51,330.7699999999999
15879,39,183,1157.3000000000002
15880,4,105,343.28
15882,3,52,979.6199999999999
15884,67,15,249.70000000000002
15885,18,97,1572.4699999999998
15886,51,50,871.78
15887,41,37,1027.15
15888,35,27,260.85
15889,4,306,1359.41
15890,29,10,535.65
15892,304,38,128.2
15893,116,1,305.28000000000003
15894,4,38,156.73999999999995
15898,2,611,4207.43
15899,3,4,56.25
15900,48,79,549.29
15901,86,55,339.34
15902,15,18,145.01000000000005
15903,13,42,3813.0800000000004
15905,178,22,114.69000000000001
15906,9,53,987.9500000000002
15908,125,41,764.57
15910,35,361,1449.62
15911,258,259,1702.3400000000001
15912,71,76,810.0799999999999
15913,169,1,6.300000000000001
15914,13,13,205.98999999999998
15915,36,146,429.21
15916,1,172,1899.08
15917,241,143,437.5299999999999
15918,266,21,248.64999999999995
15919,3,49,270.72
15920,59,48,404.14
15921,31,58,466.08
15922,8,11,369.50000000000006
15923,7,21,127.08000000000001
15924,366,15,102.82000000000001
15926,177,7,134.44
15927,282,17,123.38999999999999
15928,291,11,293.53000000000003
15929,279,1,594.0
15931,63,14,239.89999999999998
15934,52,29,2190.66
15936,14,19,282.78999999999996
15938,91,21,330.2299999999999
15939,9,85,2945.38
15941,272,6,405.0
15943,284,12,271.28999999999996
15944,28,32,1839.1399999999999
15945,0,28,646.2700000000001
15946,137,26,2304.18
15948,59,35,553.85
15950,10,297,5415.2
15951,16,18,304.95
15953,4,88,2010.17
15954,224,20,190.74999999999997
15955,7,179,4242.1
15956,186,18,617.6
15957,55,109,501.21000000000004
15958,38,67,388.64000000000004
15959,317,78,579.4900000000002
15960,9,26,410.95
15961,14,42,451.28999999999996
15962,84,58,295.83
15964,298,21,272.96
15965,2,246,2167.45
15966,85,27,426.53000000000003
15967,14,414,2622.7700000000004
15968,23,85,418.04999999999995
15969,60,15,460.9500000000001
15970,233,13,703.2199999999998
15971,20,7,1702.98
15972,91,145,1810.27
15973,1,11,680.62
15976,45,300,1315.6999999999998
15978,67,80,2180.6400000000003
15979,237,22,329.21999999999997
15980,125,74,4194.82
15981,36,191,5954.289999999999
15982,240,45,324.51
15983,0,203,2483.8
15984,3,477,5921.65
15985,71,67,1572.8600000000001
15986,16,11,186.3
15987,3,56,230.85000000000002
15988,186,102,612.0600000000002
15989,10,88,372.51
15990,129,128,1217.94
15991,169,6,150.55
15992,31,51,854.6099999999999
15994,46,79,775.1099999999999
15995,49,111,696.1900000000002
15996,1,82,626.2199999999999
15998,28,930,5218.37
15999,370,1,20.4
16001,16,29,583.39
16002,260,42,169.20999999999998
16003,16,100,2878.46
16004,109,90,2146.39
16005,10,296,1820.83
16006,22,74,245.77
16007,18,281,1373.2000000000003
16008,17,221,4905.35
16010,11,213,1316.56
16011,1,243,2517.75
16012,36,147,1574.5
16013,6,81,20315.840000000004
16014,43,146,467.89
16016,1,147,1025.18
16017,52,99,1341.9499999999998
16018,31,28,289.23
16019,16,245,13679.61
16021,30,145,532.25
16024,46,22,232.96
16027,92,19,1113.74
16028,230,5,82.2
16029,7,141,41184.3
16032,91,212,1970.45
16033,4,265,2019.73
16034,29,35,491.02
16035,195,21,217.73000000000002
16036,59,85,1797.92
16037,179,32,654.3199999999999
16039,58,32,456.4
16040,65,60,1103.35
16042,14,59,1067.8499999999997
16043,14,34,1082.6000000000001
16044,70,19,340.84
16045,51,65,2094.23
16046,197,22,235.78000000000003
16047,317,1,107.14
16048,8,36,818.79
16049,10,189,787.89
16050,18,11,162.8
16051,316,12,188.44
16053,48,110,2122.8900000000003
16054,53,52,1327.98
16057,154,97,1591.73
16058,41,2,62.7
16059,2,242,1757.91
16060,35,24,541.95
16061,66,3,89.65
16062,14,121,1709.83
16064,360,18,111.0
16065,0,359,2010.5300000000002
16067,197,73,3395.2900000000004
16068,228,39,122.93
16069,52,25,457.7
16071,162,52,750.5600000000002
16072,63,533,3744.57
16074,25,26,265.24999999999994
16075,137,41,736.9300000000001
16077,260,8,2300.4
16078,304,38,283.79
16080,20,20,385.4000000000001
16081,1,172,1653.28
16082,305,16,106.75
16083,17,40,1033.8
16085,15,209,1362.02
16086,2,98,1743.6000000000001
16087,24,10,1739.9199999999998
16088,210,6,1437.43
16089,21,50,271.44
16090,259,20,205.91000000000003
16092,139,39,770.0799999999999
16094,10,133,2617.33
16095,91,30,447.05000000000007
16096,51,54,1264.35
16098,8,96,2442.47
16099,52,30,841.3000000000001
16100,97,37,582.64
16101,69,116,1938.46
16103,24,152,4762.07
16104,53,204,2476.25
16105,73,97,2049.23
16108,69,87,1393.42
16109,333,13,327.6
16110,157,95,481.78999999999996
16111,63,75,562.48
16115,32,144,907.1700000000001
16117,37,59,422.19
16118,287,41,4376.249999999999
16119,29,38,1297.45
16120,57,65,1747.77
16121,25,147,609.98
16122,1,26,316.92
16124,53,71,1523.4900000000002
16125,2,288,4298.3
16126,14,267,8359.029999999999
16127,361,35,145.05999999999997
16128,15,93,1920.8300000000002
16129,42,96,1396.05
16130,57,55,987.48
16131,10,141,6450.88
16132,179,17,664.1999999999999
16133,11,206,8403.220000000001
16134,58,81,1527.2500000000002
16135,218,18,301.90000000000003
16136,298,9,237.42
16137,315,28,422.70000000000005
16138,13,37,910.35
16139,357,26,475.73999999999995
16140,6,36,832.4200000000001
16141,52,20,335.54
16143,4,122,2485.8899999999994
16145,23,172,3005.95
16146,83,12,212.25000000000003
16147,35,114,2023.91
16148,71,8,310.3
16149,64,12,141.7
16150,7,121,2342.57
16153,55,137,3309.26
16155,16,48,796.9
16156,17,133,3096.1399999999994
16158,157,35,628.32
16159,105,38,884.59
16161,3,684,7256.24
16163,0,67,1992.9799999999998
16165,140,1,79.9
16166,63,22,435.8300000000001
16167,49,63,1386.1199999999997
16168,4,211,6848.87
16170,30,315,4983.950000000001
16172,108,44,744.3399999999999
16174,126,42,1237.1999999999998
16175,106,40,798.8499999999999
16176,56,72,2052.69
16177,71,103,1915.3600000000001
16178,36,17,414.70000000000005
16180,113,165,5995.69
16182,73,23,3354.0
16183,29,26,739.1
16185,199,9,115.30999999999999
16186,7,307,5019.17
16188,43,7,105.80000000000001
16190,29,113,2508.47
16191,10,99,10507.500000000002
16192,370,11,351.3
16193,45,19,315.98
16194,10,8,308.59999999999997
16195,358,16,323.25
16196,123,4,93.3
16197,104,93,2016.71
16198,72,18,629.3600000000001
16199,27,10,942.75
16200,17,448,4562.830000000001
16201,50,13,248.65000000000003
16202,52,106,2136.72
16203,7,42,521.64
16204,15,53,538.5300000000001
16205,31,102,1069.23
16206,22,181,2065.26
16208,29,187,2776.1899999999996
16209,17,21,1884.16
16210,3,158,17403.210000000003
16211,56,13,543.5699999999999
16212,253,37,603.37
16214,70,54,975.5000000000001
16218,8,80,1355.29
16219,135,1,40.8
16221,2,165,1370.65
16222,356,23,498.5000000000001
16223,9,126,1102.3500000000001
16224,22,20,321.24
16225,37,168,1771.0900000000001
16226,13,23,417.04999999999995
16227,129,28,713.0000000000002
16228,20,55,890.8099999999998
16229,16,129,1857.26
16231,14,101,1078.22
16232,55,68,1722.0899999999997
16233,1,53,1429.03
16234,111,15,333.18
16235,10,69,1186.3999999999999
16237,72,7,136.65
16238,57,6,63.66
16239,17,16,1078.0
16241,4,332,1721.44
16242,16,388,3871.19
16244,7,63,1056.6299999999999
16246,94,89,827.25
16250,8,25,401.94
16251,147,20,128.31
16252,17,21,295.09000000000003
16253,55,179,3626.2900000000004
16254,13,75,985.1399999999999
16255,0,265,2286.89
16256,128,16,876.9399999999999
16258,22,209,6739.01
16259,45,93,361.9399999999999
16261,21,44,312.62
16262,13,46,755.1500000000002
16263,58,24,351.01
16264,73,66,837.5300000000001
16265,21,79,1488.17
16266,58,48,896.0600000000001
16267,226,7,186.65999999999997
16269,72,53,717.57
16271,92,172,2033.7800000000004
16273,283,16,336.03999999999996
16274,8,67,357.94999999999993
16275,109,78,1591.24
16276,114,20,1818.79
16277,368,23,188.68999999999997
16278,115,32,551.46
16279,20,242,4195.5
16280,360,16,238.05
16281,58,22,1361.96
16282,122,22,1139.2800000000002
16283,53,427,2833.01
16284,28,30,205.79999999999998
16285,281,31,176.89999999999998
16286,112,17,328.95
16287,11,34,864.4800000000001
16288,105,7,129.85000000000002
16289,97,21,136.31
16290,99,131,2069.3
16291,317,1,117.72
16292,15,45,951.51
16293,2,123,2408.9599999999996
16294,111,8,126.05000000000001
16296,261,74,1313.67
16298,32,20,487.5
16299,112,12,193.64999999999998
16300,65,249,1392.43
16301,371,6,107.33
16303,27,124,2567.6399999999994
16304,329,25,381.66
16306,2,28,560.55
16307,64,75,1194.92
16308,41,3,2560.0
16310,49,28,460.08
16312,67,10,171.14999999999998
16314,24,62,1491.4000000000003
16315,171,9,176.34
16316,15,146,2806.0
16317,185,48,850.86
16320,88,185,4590.53
16321,261,11,230.90000000000003
16323,212,3,146.16
16325,59,120,3003.26
16326,18,176,1716.0300000000002
16327,4,628,6887.120000000001
16328,198,16,310.83
16329,62,115,1703.0700000000002
16330,59,79,382.42
16331,67,34,2037.7000000000003
16332,66,46,417.2100000000001
16334,127,58,277.47999999999996
16335,186,366,2774.0000000000005
16336,55,68,3517.6899999999996
16340,74,224,976.99
16341,72,81,1878.9199999999998
16343,42,39,316.59000000000003
16344,144,44,741.3200000000002
16345,118,73,623.3299999999999
16346,20,15,224.51000000000008
16347,23,262,2621.7599999999998
16348,65,31,328.77
16350,9,65,1137.42
16351,46,179,3176.13
16353,4,80,3323.75
16354,14,103,733.71
16355,10,48,416.35
16356,11,28,204.1
16357,16,13,209.48999999999998
16358,29,45,892.1500000000002
16359,11,59,946.83
16362,72,13,212.16999999999996
16365,2,79,1766.78
16366,217,60,1220.8299999999997
16367,18,99,557.91
16368,70,22,142.78
16369,71,52,1111.1499999999999
16371,83,11,157.20000000000002
16372,44,236,960.68
16373,17,29,309.49
16374,37,247,1298.42
16375,105,13,104.0
16377,252,5,632.28
16381,30,65,258.7
16382,43,44,353.1
16383,31,316,2306.48
16384,64,48,774.4499999999999
16385,1,78,474.71999999999997
16386,22,59,785.39
16387,30,92,824.19
16388,288,13,186.05
16390,171,21,467.50000000000006
16391,35,331,1103.61
16392,48,104,541.86
16393,4,456,2515.4500000000003
16395,28,437,2050.9500000000003
16396,111,8,137.8
16397,263,11,127.88000000000001
16399,24,40,233.25
16400,30,252,2855.5099999999998
16401,14,177,2750.83
16402,4,57,211.8
16406,85,97,389.61
16407,24,60,694.7200000000001
16408,226,45,231.92999999999998
16409,15,559,3680.1600000000003
16410,369,5,130.32
16411,4,162,695.54
16412,28,101,495.3999999999999
16413,10,38,266.78
16414,66,57,433.46
16415,218,108,509.09000000000003
16416,25,116,1921.48
16417,127,1,35.7
16418,43,67,426.66999999999996
16419,212,41,515.19
16420,31,2,75.0
16421,11,38,526.27
16422,4,343,28967.07
16424,17,8,309.5
16428,48,136,660.28
16430,16,22,817.0899999999999
16433,43,17,200.26000000000002
16434,81,78,1219.4900000000002
16435,147,126,1011.57
16436,303,41,329.34
16437,16,21,301.24999999999994
16439,357,9,310.7
16440,128,25,216.3
16441,52,62,653.2299999999999
16442,239,76,282.6799999999999
16443,155,1,162.24
16444,25,292,3001.91
16445,21,129,372.22
16447,225,37,516.13
16448,106,32,178.98000000000002
16450,219,32,1193.81
16451,196,51,746.1800000000001
16452,265,18,332.17
16453,165,15,251.70999999999998
16454,241,2,24.05
16455,6,126,2543.1899999999996
16456,8,304,4704.54
16458,10,181,2232.6000000000004
16459,364,5,71.78999999999999
16461,225,236,1463.8000000000002
16465,55,48,746.24
16466,18,202,2235.13
16467,143,24,2869.16
16468,105,43,712.62
16469,149,23,178.48
16470,31,313,1696.2100000000003
16471,28,49,966.03
16472,69,39,789.5999999999998
16473,9,10,154.72
16476,66,24,350.35
16477,6,114,1825.5600000000002
16481,317,16,453.38
16485,67,103,1931.03
16486,172,7,134.36
16487,212,35,209.4
16489,15,6,303.70000000000005
16490,71,13,205.41000000000003
16491,48,48,801.6600000000001
16492,175,23,385.56
16493,79,55,780.4600000000002
16496,66,43,731.2499999999999
16497,48,201,3729.59
16499,9,125,2212.89
16500,9,23,443.05
16501,18,207,1237.23
16502,255,43,266.5
16503,30,129,2182.41
16507,207,43,152.76000000000002
16508,265,45,248.79999999999998
16510,7,118,1851.8999999999999
16511,32,151,868.76
16515,14,127,1589.17
16518,56,28,475.05
16519,0,29,341.18
16520,0,259,1436.0500000000002
16521,50,239,1148.0100000000002
16522,70,18,433.35999999999996
16523,50,81,2497.86
16524,81,54,308.14000000000004
16525,1,181,11555.19
16526,219,20,426.84999999999997
16527,59,63,1044.38
16529,112,99,1556.75
16530,303,3,48.349999999999994
16531,16,61,1053.7400000000002
16532,66,2,2007.84
16534,277,36,635.9000000000001
16535,20,45,407.8399999999999
16537,276,4,23.35
16538,176,43,399.61999999999995
16539,8,107,2343.2
16540,49,37,226.70000000000002
16541,370,38,424.03
16542,36,9,137.7
16543,226,18,292.2099999999999
16544,154,11,376.70000000000005
16545,10,5,350.52
16546,7,69,4819.319999999999
16547,181,27,111.71000000000001
16548,234,6,30.150000000000002
16549,32,2269,9027.55
16550,3,562,7136.16
16551,58,56,1315.0
16552,8,5,95.29
16553,31,209,10924.19
16554,21,115,2004.6200000000001
16555,140,49,1629.79
16556,10,275,4698.79
16558,1,320,5535.02
16559,32,18,185.2
16560,32,142,2206.9700000000003
16562,111,34,223.86
16563,35,71,3345.0199999999995
16564,204,5,87.79999999999998
16565,41,8,599.35
16568,62,5,1020.9000000000001
16569,266,30,1331.03
16570,14,115,3695.91
16571,30,168,2827.05
16574,58,58,850.3400000000001
16576,55,33,540.87
16577,301,23,380.0
16578,261,9,156.6
16579,60,14,295.04999999999995
16583,8,18,297.95
16584,67,55,2227.589999999999
16585,228,18,341.59000000000003
16586,79,20,998.8299999999999
16588,21,71,1361.28
16589,85,11,153.12
16590,35,29,605.9000000000001
16592,10,212,3694.2299999999996
16593,25,51,741.11
16595,11,389,1450.02
16596,1,18,329.48
16599,20,12,172.8
16600,9,81,1339.8899999999999
16601,25,41,439.45
16602,23,11,235.25
16604,197,12,432.45
16605,359,1,60.48
16606,39,22,357.66
16607,34,126,2359.1600000000003
16608,88,122,1288.72
16611,38,100,1655.64
16612,14,101,2057.77
16614,37,23,673.6
16615,261,19,291.5
16619,18,102,1712.1200000000001
16620,24,85,1579.9700000000003
16622,178,12,225.39999999999998
16623,36,46,885.79
16625,57,76,1320.95
16628,42,8,130.05
16630,42,4,106.80000000000001
16631,116,80,1892.52
16632,120,27,406.4
16634,7,82,1596.71
16635,41,25,473.0
16636,73,73,3802.0399999999995
16638,3,46,749.8100000000003
16639,44,31,490.47
16640,32,13,179.39999999999998
16641,336,24,323.40000000000003
16642,50,20,389.11999999999995
16643,57,28,435.6
16645,370,14,160.39
16646,84,29,678.8000000000001
16647,77,19,327.84
16648,90,18,382.14000000000004
16649,155,20,306.58
16650,55,74,1397.69
16651,221,6,136.2
16652,39,157,10776.42
16654,3,54,1110.2
16655,46,349,2753.8500000000004
16656,55,68,8207.37
16658,3,64,690.8299999999999
16660,57,8,611.9000000000001
16661,175,65,986.6299999999999
16662,29,29,163.79999999999995
16663,364,1,165.0
16664,204,8,109.19999999999999
16666,256,18,106.95999999999998
16668,22,33,555.7
16670,28,233,3934.2500000000005
16673,314,20,188.82999999999998
16675,76,23,608.86
16676,37,44,769.78
16677,46,47,880.6200000000001
16679,1,18,663.31
16680,163,19,637.75
16681,276,5,151.5
16683,168,18,320.25
16684,14,441,80489.20999999999
16686,24,521,2008.0900000000001
16687,25,8,157.63
16690,28,7,127.44999999999999
16691,53,11,178.82999999999998
16692,43,2,638.6999999999999
16693,46,114,717.4499999999999
16694,358,3,98.30000000000001
16695,196,36,193.14999999999998
16699,15,62,994.6
16700,1,221,4091.1599999999994
16701,58,131,4518.43
16702,50,91,1110.83
16704,253,58,695.66
16705,35,421,29480.060999999998
16707,35,66,551.11
16709,14,227,6057.589999999999
16710,3,584,3866.05
16711,14,11,1217.45
16712,36,83,621.5600000000001
16713,1,712,7637.56
16714,305,23,368.27
16715,197,9,323.8
16716,265,6,1248.48
16717,1,167,3127.8500000000004
16718,4,178,3023.7799999999997
16719,3,243,2182.88
16720,11,131,640.24
16722,1,194,4258.2699999999995
16723,78,87,712.48
16724,39,17,147.35
16725,6,241,1101.0900000000001
16726,18,85,706.39
16727,27,167,1164.6
16731,283,43,174.04999999999998
16732,38,193,3783.8900000000003
16733,164,12,259.68000000000006
16735,28,178,3970.0
16736,140,143,2956.5600000000004
16737,212,1,417.59999999999997
16739,171,25,463.43000000000006
16740,30,33,236.81
16741,260,11,173.06
16742,127,108,2387.7099999999996
16743,91,184,2015.17
16746,18,540,11368.74
16748,23,96,2121.43
16749,226,77,4387.08
16752,7,9,207.5
16754,7,140,65500.07
16755,102,159,1403.7500000000002
16756,39,66,1072.97
16757,44,8,163.65
16760,65,17,228.0
16763,373,21,352.85
16765,17,51,420.75
16767,53,102,2493.2000000000003
16768,18,110,1230.0299999999997
16769,113,60,761.36
16770,7,209,1162.03
16771,92,157,1720.79
16772,58,69,3723.55
16773,71,39,249.64999999999995
16774,58,87,932.93
16775,2,120,1361.23
16776,50,61,231.57000000000002
16777,48,96,1081.41
16779,1,721,22638.519999999997
16780,42,39,180.35999999999999
16781,7,39,623.0
16782,0,1693,8158.510000000001
16783,71,25,391.94999999999993
16784,11,157,788.93
16785,44,35,533.78
16786,28,1,51.839999999999996
16787,32,114,1035.43
16788,39,340,1352.82
16791,18,378,2316.9100000000003
16792,18,90,513.08
16794,15,233,868.2
16795,0,342,2077.51
16797,28,407,1827.77
16798,189,173,848.71
